i,j,gamma_hat,gamma_true,abs_error,auc,is_true
31,67,-0.005087787926951119,,,0.7686979379322906,False
31,68,0.024868250491877228,,,0.7687032128637057,False
31,69,-0.0016489082846204432,,,0.768694041557902,False
31,70,0.020877426541605487,,,0.768749147424254,False
31,71,0.006032085124581791,-0.1327873358262259,0.13881942095080768,0.7686978390923529,True
31,72,-0.02347548867784263,,,0.7687274026379468,False
31,73,-0.002422381894867441,,,0.7686939895368823,False
31,74,0.005820449192099377,,,0.7686939063032504,False
31,75,0.023706134696893075,,,0.7687437424402891,False
31,76,0.005869939922721432,,,0.7686993294945722,False
31,77,0.01581974069758273,,,0.7687168059561986,False
31,78,0.003484625099571039,,,0.7686951313982683,False
31,79,0.0019897890613543145,,,0.768692410698929,False
31,80,-0.020436300813471184,,,0.7687325709262713,False
31,81,-0.006657942710779852,,,0.7686996000038755,False
31,82,0.011776337942314386,,,0.7687216777247098,False
31,83,-0.013377282478919792,,,0.7686980263680245,False
31,84,-0.0015875436501425373,,,0.7686963825037965,False
31,85,-0.019469143307654736,,,0.768743406904711,False
31,86,-0.004913891604339953,0.0651335091274692,0.07004740073180915,0.7686913052522567,True
31,87,-0.00700365041772391,,,0.7686993294945723,False
31,88,-0.021228650732967116,,,0.7686972148401143,False
31,89,-0.0022328908662132586,,,0.7686968949108421,False
31,90,-0.0014121710961713038,,,0.7686951522066763,False
31,91,-0.009301770988495592,,,0.7686981330111152,False
31,92,0.008118976539779735,,,0.7686908968872508,False
31,93,-0.005400544096752592,,,0.7686958648946487,False
31,94,-0.013819119636954624,,,0.7687004401433465,False
31,95,0.011483487146839824,,,0.7686986922370788,False
31,96,0.011532176693384818,,,0.7686912220186248,False
31,97,-0.005009013264082832,,,0.7686959897450962,False
31,98,-0.012966017242148655,,,0.7686996260143856,False
31,99,-0.010350008309143498,,,0.7686998523058219,False
32,33,-0.004816791906759323,0.1011782066386344,0.10599499854539372,0.768694103983126,True
32,34,-0.012957529776283621,,,0.7687124908126002,False
32,35,0.0018842277521938246,,,0.768694080573667,False
32,36,0.0019004861585052045,,,0.7686899370994341,False
32,37,0.02928468580810785,,,0.768729787801708,False
32,38,0.00045656218121301246,,,0.7686950325583306,False
32,39,0.02110394856430233,,,0.7687149618110442,False
32,40,-0.012401908444063251,,,0.7687045055860495,False
32,41,0.02445841523379724,,,0.7687036004203038,False
32,42,0.00013560566086859294,,,0.7686949207131379,False
32,43,0.015001934471360048,,,0.7686713057711665,False
32,44,0.016826518645870103,,,0.7687251501277864,False
32,45,-0.015681257907629552,,,0.76867723096533,False
32,46,-0.01376333048688388,,,0.7687338948612271,False
32,47,-0.03589398554857294,,,0.7688109770074246,False
32,48,0.030886739348490917,,,0.7687031686458389,False
32,49,0.01648907130890792,,,0.7686552000634136,False
32,50,-0.003356087212089895,,,0.7687003074897458,False
32,51,-0.004058567281807677,,,0.7687019409497697,False
32,52,-0.0031982493859909963,,,0.768697344892664,False
32,53,-0.0104624537667523,,,0.7687044145492649,False
32,54,0.005987618230673933,,,0.7686859210767,False
32,55,-0.0065525062469195886,,,0.7686976180030185,False
32,56,0.005659674203828416,,,0.7686890605452492,False
32,57,-0.015115636317748444,,,0.7687239484422274,False
32,58,0.00656169625750623,,,0.7686860719376575,False
32,59,0.026328458188411598,,,0.7686650294351187,False
32,60,-0.0020728035140767757,,,0.7686992098462265,False
32,61,-0.019751302643841274,,,0.7687247495659334,False
32,62,-0.0005582907852095186,,,0.7686961666165638,False
32,63,0.008501228266899807,,,0.7686779722648632,False
32,64,0.015587330252949396,,,0.7687030255880343,False
32,65,0.005301914684673314,,,0.7686914379058575,False
32,66,-0.0015040966742597486,,,0.7686963877058983,False
32,67,-0.030240637790149516,,,0.7687799854848351,False
32,68,0.021969952754989006,,,0.7686973318874092,False
32,69,-0.007668761647135442,,,0.7687049191531575,False
32,70,0.032050209318669844,,,0.7687471342107849,False
32,71,0.003370009252381477,,,0.7686944187102961,False
32,72,0.0004646351592238404,,,0.7686944317155512,False
32,73,0.01340528430156263,,,0.7686823238231756,False
32,74,-0.0055115883371153265,-0.1101569360142198,0.10464534767710448,0.7687007756789246,True
32,75,0.09356452588431449,0.2417350656100532,0.1481705397257387,0.7689408812972012,True
32,76,0.008795682040427473,,,0.7686886391749881,False
32,77,0.001156417810302105,,,0.768695295264481,False
32,78,0.007695284196882151,,,0.7686864985100204,False
32,79,0.005785809826885284,,,0.768691172598656,False
32,80,-0.01665604310346372,,,0.7687160490503595,False
32,81,-0.0013262264401878512,,,0.7686969339266069,False
32,82,0.022774185086762655,,,0.768740041144725,False
32,83,0.017730734226399793,,,0.7687191052852771,False
32,84,0.06589648048917993,0.2248457934805751,0.15894931299139517,0.7688056552570914,True
32,85,0.011810080187317685,,,0.768672301973697,False
32,86,0.02993241251950033,-0.046125495012586,0.07605790753208633,0.7687199298184421,True
32,87,-0.02614228806039727,,,0.7687606544738499,False
32,88,0.027009738684290924,,,0.7686907460262931,False
32,89,0.0027449265497525403,,,0.7686886807918043,False
32,90,0.07668496372491934,0.2232740349420009,0.14658907121708156,0.7688148811849659,True
32,91,0.02390357885434323,,,0.7686758003872837,False
32,92,0.0088000550068666,,,0.7686812834027782,False
32,93,0.015758770209283585,,,0.7686750252740873,False
32,94,-0.01686460395645734,,,0.7687244556471711,False
32,95,0.009233875167892537,,,0.7686848312363336,False
32,96,-0.013151906397705053,,,0.768716316958612,False
32,97,-0.007641883958524957,,,0.768704783898506,False
32,98,-0.01825138789125818,,,0.768733507304629,False
32,99,0.029835400100071536,0.042550494823825,0.012715094723753467,0.7687031036195641,True
33,34,0.05915107051955413,0.1735156057761136,0.11436453525655949,0.7687832107880671,True
33,35,-0.0035680639142394374,,,0.7686931728068703,False
33,36,-0.035766269090933445,,,0.7687791687548229,False
33,37,0.0023487882246090164,,,0.7686981043995542,False
33,38,-0.010278871965020989,,,0.7687035562024369,False
33,39,-0.041929302286087156,,,0.7686844670891945,False
33,40,6.778532224826356e-05,,,0.7686951444035234,False
33,41,-0.022791263042451552,,,0.7686693211692582,False
33,42,-0.01907410068625423,,,0.7686814342637357,False
33,43,-0.022274136997106113,,,0.7686898798763123,False
33,44,-0.011256174378335497,,,0.7686664027900434,False
33,45,-0.0031817591765872376,,,0.7686877678229055,False
33,46,-0.014576022935307178,,,0.768697381307378,False
33,47,-0.034584413162533675,,,0.7686740524810157,False
33,48,0.012919394216565,,,0.7687056058306199,False
33,49,0.019936017905371965,,,0.7687091484620734,False
33,50,-0.031198368805908105,,,0.7686931363921563,False
33,51,-0.016965880745350333,,,0.7687186813139651,False
33,52,0.005491964478946849,,,0.7686950767761975,False
33,53,0.01130719219525667,,,0.768717924408126,False
33,54,0.0029087074387225322,,,0.7686981148037583,False
33,55,-0.023978329639649472,,,0.7687007730778738,False
33,56,-0.010564829359575726,0.0118439793298549,0.022408808689430626,0.7686906862021202,True
33,57,-0.09433828506670089,-0.1534331587428217,0.05909487367612082,0.7687343058272841,True
33,58,-0.007739639698451407,,,0.768689536537581,False
33,59,0.009050988629424595,,,0.7687053795391836,False
33,60,0.013925437484120196,,,0.7687024975746827,False
33,61,-0.000708354902565593,,,0.7686938932979955,False
33,62,-0.007077410647189951,,,0.7686856531684475,False
33,63,-0.05642770267742013,-0.1819162658481486,0.12548856317072848,0.7688175498632855,True
33,64,0.010348435350687328,,,0.768714628876517,False
33,65,-0.013837680933773746,,,0.7686852916223594,False
33,66,0.006012876395152793,,,0.7687001644319411,False
33,67,-0.03901715289246429,,,0.7687377236082897,False
33,68,-0.000581184413674592,,,0.768695334280246,False
33,69,-0.013409630002388404,,,0.768690829259925,False
33,70,0.010723290887718886,,,0.7687168345677597,False
33,71,-0.02594767932120473,,,0.7686916667983448,False
33,72,0.023078222903438427,,,0.7687144702124062,False
33,73,-0.025992400459500124,,,0.7687113931690809,False
33,74,-0.008476392085079769,0.0601767170672294,0.06865310915230917,0.7686929855311986,True
33,75,-0.023311527224899917,,,0.7686851823782176,False
33,76,0.011374121328766994,,,0.7687130682459207,False
33,77,0.005367392448003634,,,0.7686995453818047,False
33,78,-0.009982191072480938,,,0.7686892764324815,False
33,79,0.0016716636308041965,,,0.7686945695712539,False
33,80,-0.010453774510142478,,,0.768699417930306,False
33,81,0.013807585443458533,,,0.7687036498402727,False
33,82,0.004987078356311743,,,0.7687020579970645,False
33,83,-0.007463853398200402,,,0.7686956099916512,False
33,84,-0.022221281302773673,,,0.7686931988173802,False
33,85,-0.013424070788145077,,,0.7686996286154365,False
33,86,0.011584018355528082,,,0.768696528162652,False
33,87,-0.02502319557011397,,,0.7686973839084289,False
33,88,-0.008614794123218604,,,0.7686861109534224,False
33,89,-0.03576889170197503,,,0.7687049945836364,False
33,90,0.012689425459035387,-0.0112410239617238,0.023930449420759187,0.7687227831713822,True
33,91,-0.01815175521073422,,,0.7687028201050057,False
33,92,0.004636705300342173,,,0.7686968116772104,False
33,93,0.006219528509599776,,,0.7687026614408949,False
33,94,-0.014919092911629139,,,0.7686978442944549,False
33,95,-0.00962947194980539,,,0.7686895469417849,False
33,96,-0.011054085527863439,,,0.7686888966790366,False
33,97,-0.018250724683813058,,,0.7687052572897869,False
33,98,-0.012804386794646712,,,0.7686874192820722,False
33,99,-0.029702777770691916,,,0.7686770124770466,False
34,35,-0.008306401936120448,,,0.7687012854849196,False
34,36,-0.048302453148095205,-0.1179512152788479,0.06964876213075269,0.7688398278650462,True
34,37,0.019861160273352968,,,0.7687144181913864,False
34,38,0.02601227639805373,,,0.7687278630239727,False
34,39,-0.0124044079382762,,,0.7686873022347775,False
34,40,0.005130587196498544,,,0.7686960573724222,False
34,41,-0.01947550014814661,,,0.7686955423643254,False
34,42,0.009691548582057266,,,0.7687006430253239,False
34,43,0.0006910105335149429,,,0.768694863490016,False
34,44,-0.003245289617700771,,,0.7686884388940618,False
34,45,-0.02647101997841169,,,0.7687118691614127,False
34,46,-0.004459060121352184,,,0.7687017536740983,False
34,47,-0.04880636578546644,,,0.7688294288631735,False
34,48,0.006472440602085849,,,0.7686906783989673,False
34,49,0.0194709048574091,,,0.7686958570914955,False
34,50,0.021838595652412106,,,0.7686927150218953,False
34,51,-0.009341362207784174,,,0.7687074187631626,False
34,52,0.01757255501670543,0.0037276720616119,0.013844882955093528,0.7687136352750374,True
34,53,-0.019843131885250654,,,0.7686900619498819,False
34,54,-0.014220007921804109,,,0.7687087973201892,False
34,55,-0.007946543849424136,,,0.7686944447208061,False
34,56,0.004222118018179025,,,0.7686959845429944,False
34,57,-0.022815626219782937,,,0.7686927306282014,False
34,58,-0.017906693241032987,,,0.768702716062966,False
34,59,-0.004788280411110792,,,0.7686981720268801,False
34,60,0.029212735341123883,,,0.7687016418289055,False
34,61,-0.014522448618991041,,,0.7686803106097064,False
34,62,-0.005538476638312119,,,0.7686927020166403,False
34,63,-0.017269181702683063,,,0.7687304510697115,False
34,64,-0.011631314283060535,,,0.76868382723065,False
34,65,-0.01315894584664541,,,0.7687053665339285,False
34,66,-0.023870570015655755,,,0.768703132231125,False
34,67,-0.004057083631290193,,,0.76869817202688,False
34,68,0.05244836694753358,0.1835067791176667,0.13105841217013312,0.7687216517141999,True
34,69,-0.017108342554399546,,,0.7686967180393747,False
34,70,-0.051582188258008574,,,0.7686271685368549,False
34,71,-0.0007572427536338632,,,0.768694496741826,False
34,72,-0.01044955033874393,,,0.7687004115317856,False
34,73,0.013867394338768761,,,0.7687015247816109,False
34,74,0.00578547720388645,,,0.7686937008202219,False
34,75,0.03462744628928194,,,0.7687415263448425,False
34,76,-0.003469058141141122,,,0.7686951808182373,False
34,77,0.0011098254600472553,,,0.7686951964245433,False
34,78,-0.009428493762846695,,,0.7687004869622645,False
34,79,-0.004670816245886904,,,0.7686941664083498,False
34,80,0.0541615541167718,0.14951563609301,0.0953540819762382,0.7687775118853399,True
34,81,0.0023521655517464452,,,0.7686938672874856,False
34,82,0.005115167575212279,,,0.7686972954726952,False
34,83,-0.007355235788793372,,,0.7687022920916541,False
34,84,0.012378854024725518,,,0.7686973370895112,False
34,85,-0.020855321911609756,,,0.768748671431922,False
34,86,-0.014128144150856566,,,0.7687127691250566,False
34,87,-0.008663608471901977,,,0.768688358261481,False
34,88,0.015696314381716744,,,0.7686988456990874,False
34,89,-0.008788665265829705,,,0.7687038761317092,False
34,90,-0.013989035049424564,,,0.7687062534923174,False
34,91,0.0162233593337839,,,0.7686997092480172,False
34,92,-0.01603785566519026,,,0.7687188191696678,False
34,93,0.003535321504775991,,,0.7686923768852661,False
34,94,-0.010266525128361624,,,0.7687084409762032,False
34,95,0.002395312823079917,,,0.7686947100280075,False
34,96,0.007562872523272757,,,0.7686896275743658,False
34,97,-0.019801823104507416,,,0.7687171596991338,False
34,98,0.02351395429674374,,,0.768721201732378,False
34,99,-0.0291406020920849,-0.0275216183340055,0.0016189837580793988,0.7686951496056255,True
35,36,0.007265403437969813,,,0.7686895443407341,False
35,37,0.015007808115817601,,,0.7687004245370406,False
35,38,0.005932375750633498,,,0.7686984139246223,False
35,39,0.017478498045202375,,,0.7687130812511758,False
35,40,0.02619709648647571,,,0.7687461536145603,False
35,41,-0.018163160214089185,,,0.7686826957734677,False
35,42,-0.0138610931067168,,,0.7686947282353644,False
35,43,-0.0030200011716618475,,,0.7686974905515198,False
35,44,-0.010500581712269665,-0.1227967884900074,0.11229620677773773,0.768653790293775,True
35,45,-0.011002723585934501,,,0.7686850315172601,False
35,46,-0.00835959626677142,,,0.7687139630074625,False
35,47,-0.01969834634661703,,,0.7687162389270822,False
35,48,-0.0004333322494210409,,,0.7686954149128268,False
35,49,0.023793741224396994,,,0.7686983931162145,False
35,50,-0.021920250035581082,,,0.7687069895897487,False
35,51,-0.007806906032575701,0.0215211845225372,0.0293280905551129,0.768699407526102,True
35,52,0.015453136336782122,,,0.7686910321419024,False
35,53,-0.0016867510987474696,0.0234175582459958,0.02510430934474327,0.7686922026148496,True
35,54,0.00948686502079616,,,0.7686903974854599,False
35,55,0.003972038538013528,,,0.7686944213113471,False
35,56,-0.0004118101241109267,,,0.768694894702628,False
35,57,-0.0100907827749205,,,0.7686842564040639,False
35,58,-0.024845081048842938,,,0.768713814747556,False
35,59,-0.021748198097350284,,,0.7687258862252175,False
35,60,-0.01009848338747434,-0.0127333074330893,0.0026348240456149606,0.7687079259681063,True
35,61,0.020711660151919786,0.0546010183129981,0.03388935816107831,0.7687639526065099,True
35,62,0.013999846034848306,,,0.7687027654829348,False
35,63,0.006419705012193144,,,0.7686827035766207,False
35,64,0.006198539132164447,,,0.7687064485711418,False
35,65,-0.01922896786519044,,,0.7686859678956177,False
35,66,0.009332235161297279,,,0.7687037798928225,False
35,67,-0.014490558783476664,,,0.7687156588927104,False
35,68,0.013611723011172493,,,0.768711772922526,False
35,69,0.012378287922005278,,,0.7686896926006407,False
35,70,0.008659565067971364,,,0.7687228247881981,False
35,71,0.0009852295279313018,,,0.7686948244742512,False
35,72,0.005574017846588029,,,0.7686941976209617,False
35,73,-0.0037218698404816656,,,0.7686946658101406,False
35,74,0.001567550143818798,,,0.7686952666529201,False
35,75,0.005459405222912185,,,0.7687008276999445,False
35,76,0.004724900596361199,,,0.7686966139973349,False
35,77,-0.002037533051779972,,,0.7686944551250101,False
35,78,0.0006376629243209121,,,0.7686946293954268,False
35,79,-0.005005431564011132,,,0.7687050518067584,False
35,80,-0.002949475716117705,,,0.768697794874486,False
35,81,-0.0026767924907862414,,,0.7686954955454075,False
35,82,0.0022194372161301063,,,0.7687006586316301,False
35,83,-0.00791854735338305,,,0.7687003308992049,False
35,84,-0.013073209949302129,-0.1468005667052226,0.13372735675592046,0.7687159372051668,True
35,85,-0.010358601728583702,,,0.7687116766836392,False
35,86,-0.009894994379499951,,,0.7686969937507799,False
35,87,-0.013979819434379011,0.003580565635483,0.01756038506986201,0.7687046330375482,True
35,88,0.004528687751613988,,,0.7687016730415175,False
35,89,-0.007432179624483389,,,0.7686986714286708,False
35,90,0.011781784254245281,,,0.7687122931327247,False
35,91,0.028171329838378226,,,0.7687072939127149,False
35,92,-0.004622029521763824,,,0.7686976778271912,False
35,93,0.0031333542080812463,,,0.768695342083399,False
35,94,-0.010610477365704075,,,0.7687028409134138,False
35,95,0.028054736635547955,,,0.7687100250162582,False
35,96,-0.007805929501755182,,,0.7686991656283597,False
35,97,-0.0026491287563031206,,,0.7686986532213139,False
35,98,-0.0003278041540200694,,,0.7686947984637412,False
35,99,0.009351900304256429,,,0.7687055199959373,False
36,37,0.005641853812186249,,,0.768694850484761,False
36,38,0.024523550660415092,,,0.7686856999873655,False
36,39,0.010466143706661402,,,0.7686930167438105,False
36,40,0.034911473988089164,,,0.7687314238627831,False
36,41,-0.015404149747485055,,,0.7687127457155976,False
36,42,0.0099891525212682,,,0.7686769630570777,False
36,43,0.0019867125642794685,,,0.7686891905977988,False
36,44,0.003904377822041346,,,0.768701108613452,False
36,45,-0.002879170201567851,,,0.7686945149491831,False
36,46,0.013227305203232082,,,0.7686544717691355,False
36,47,-0.0029590372460118995,,,0.7686996806364563,False
36,48,-0.001491573570670925,,,0.7686970977928196,False
36,49,-0.01029216248428928,,,0.7687116844867923,False
36,50,-0.005638146464566257,,,0.7687028070997508,False
36,51,0.002836802976123749,,,0.7686911023702793,False
36,52,-0.005730243316902842,,,0.7687027706850369,False
36,53,0.015723166121365977,,,0.7686779696638123,False
36,54,0.005490349191593704,,,0.7686827660018446,False
36,55,-0.008378464284627442,,,0.7687094553860906,False
36,56,0.01896466767690321,-0.1413011648518979,0.1602658325288011,0.7686716230993876,True
36,57,0.005990800041186582,,,0.7686997664711392,False
36,58,0.011729811473248156,,,0.7686712901648604,False
36,59,0.004755597451147526,,,0.7686887406159769,False
36,60,0.0066084294036493655,,,0.7686767029519783,False
36,61,-0.020857228818676327,,,0.7686992930798582,False
36,62,-0.01152459189249762,,,0.76870730691797,False
36,63,-0.02227245930829267,,,0.7687786251351652,False
36,64,-0.0029253947590275517,,,0.7686971914306554,False
36,65,0.01010121207159994,,,0.7686869432897404,False
36,66,-0.003333927951127205,,,0.7686979223259846,False
36,67,0.006963069004402901,,,0.768682615140887,False
36,68,0.04587733860459777,0.1909465124255763,0.14506917382097853,0.7686901711940235,True
36,69,0.0003479883891857917,,,0.7686943302745625,False
36,70,-0.014742577852655389,,,0.7687003621118166,False
36,71,0.014833320299492442,,,0.7686762451670035,False
36,72,-0.008633009101150512,,,0.7687033819320204,False
36,73,0.0037151918563511762,,,0.7686901399814114,False
36,74,0.0012597401658008475,-0.0324659946052999,0.033725734771100746,0.7686933834920006,True
36,75,0.022303256888724594,,,0.768712168282277,False
36,76,-0.0034832674610179998,,,0.7686992462609403,False
36,77,-0.00591308977066709,,,0.7686956047895492,False
36,78,0.0048121206217829355,0.016627168821889,0.011815048200106064,0.768685837843068,True
36,79,-0.030357398289499685,,,0.7687605582349633,False
36,80,-0.007231191351493585,,,0.7687093227324899,False
36,81,-0.01145256245437265,,,0.7687322614012031,False
36,82,0.01143024929062621,,,0.76869945434502,False
36,83,-0.02718109358980461,,,0.7687585502235961,False
36,84,-0.00020343585015522928,,,0.7686955007475096,False
36,85,0.02271237458966579,,,0.768654167446169,False
36,86,0.006615016145080474,,,0.7686896899995898,False
36,87,-0.023056840690984837,,,0.7687475789905047,False
36,88,0.0201605336136784,,,0.7686951808182372,False
36,89,0.006921575067931463,,,0.7686824772851841,False
36,90,0.018429837675316307,,,0.7687247417627803,False
36,91,-0.032320419451646945,-0.0535814140740676,0.021260994622420655,0.768791851479468,True
36,92,0.009107255709899991,,,0.768676377820604,False
36,93,-0.002171476634307893,,,0.7686985231687642,False
36,94,0.00905536869438835,,,0.7686740264705058,False
36,95,0.012756183130102489,,,0.7686689414158132,False
36,96,0.01693726158783788,,,0.7686662831416976,False
36,97,-0.018891669874265292,,,0.7687125272273141,False
36,98,0.002245039461363285,,,0.7686902206139924,False
36,99,0.018823193713850994,,,0.7686715346636539,False
37,38,0.022892828963689223,,,0.7687279930765225,False
37,39,0.000616507731757374,,,0.7686956386032122,False
37,40,-0.004887850559175509,-0.031673557800862,0.02678570724168649,0.7686951652119314,True
37,41,0.01043672506361556,,,0.7687073303274289,False
37,42,-0.00982549679588596,,,0.7687049269563104,False
37,43,0.0368545846875455,,,0.7687385741519648,False
37,44,0.007392590306710541,,,0.7687134844140798,False
37,45,-0.024514221496355817,,,0.7687198543879633,False
37,46,0.012479799698595468,,,0.768695690624232,False
37,47,-0.007589228377701856,,,0.7686972174411654,False
37,48,0.010876594667285647,,,0.768697352695817,False
37,49,-0.021471006634198306,,,0.7687527888956451,False
37,50,-0.0017449595846521365,,,0.7686963278817255,False
37,51,-0.011222906453411247,,,0.7687014493511319,False
37,52,0.0018851769002334613,,,0.7686949285162908,False
37,53,0.011004844250629604,,,0.7687029787691163,False
37,54,0.017242552093815106,,,0.7687061754607876,False
37,55,0.0074881501315772255,,,0.7687003803191736,False
37,56,0.008041246632226844,,,0.7687005415843353,False
37,57,-0.00821071830196592,,,0.768685478898031,False
37,58,-0.009796516833396678,,,0.7687004869622646,False
37,59,0.020841355382312854,,,0.7687048307174239,False
37,60,0.02284444422474183,,,0.7686783702256652,False
37,61,0.0003287910267415154,,,0.7686958883041075,False
37,62,0.015053830202546262,,,0.7686976362103755,False
37,63,0.009584389351120711,,,0.7686935005392955,False
37,64,0.04595335433244092,,,0.7688106882907642,False
37,65,-0.002696999843546481,,,0.768694129993636,False
37,66,0.016187045948985502,,,0.7687145066271203,False
37,67,-0.008534762980055304,,,0.7686968142782613,False
37,68,-0.011742305495555994,,,0.7686946241933247,False
37,69,0.014618700450777533,,,0.7686844670891945,False
37,70,0.0455493435746859,,,0.7688287057709974,False
37,71,0.03842339371870253,0.1284714432701102,0.09004804955140767,0.7687868990783762,True
37,72,0.03648129299476748,,,0.7687161270818893,False
37,73,0.010130991186208187,,,0.7686984399351323,False
37,74,0.013035392236971595,,,0.7686968897087403,False
37,75,0.021384405225384352,,,0.7687257925873819,False
37,76,0.012020398090178712,,,0.7687053665339285,False
37,77,0.05255289622549298,,,0.7688400515554318,False
37,78,0.015189763402976621,,,0.7687104593917741,False
37,79,-0.03535117907341178,,,0.7687294886808438,False
37,80,-0.034533702977606315,,,0.7687479067229299,False
37,81,0.014666400302882266,,,0.7686989055232601,False
37,82,0.004178172276144513,,,0.7686964449290202,False
37,83,0.032543721801583006,,,0.7687196801175467,False
37,84,0.03262841349883199,0.129969702122374,0.097341288623542,0.7687009109335764,True
37,85,0.012654731810257239,,,0.7686939765316272,False
37,86,0.03588448627384877,,,0.7687131748890115,False
37,87,-0.04820745421484949,-0.0744570794230435,0.02624962520819401,0.7687341029453065,True
37,88,0.045108888195968685,0.0520153897016293,0.006906501505660613,0.7688045159967563,True
37,89,0.02280371921544009,,,0.7687172559380206,False
37,90,-0.04274541098217928,,,0.7687391229737244,False
37,91,-0.0020738695565732206,,,0.7686967154383235,False
37,92,0.017129702896318263,,,0.7686974853494176,False
37,93,0.014768715206507315,,,0.7687070442118196,False
37,94,0.016697650107602525,,,0.7686920127381272,False
37,95,0.007313813256318663,,,0.7686980861921971,False
37,96,-0.02456813666328369,,,0.768743739839238,False
37,97,0.023875725936437244,,,0.7687175654630889,False
37,98,0.0051513648531173704,,,0.7686970639791567,False
37,99,0.0023575111425071732,,,0.7686972746642872,False
38,39,0.09218734671959611,0.2810035034752869,0.1888161567556908,0.7690442834784037,True
38,40,-0.025442411600762244,,,0.7686592004798419,False
38,41,-0.01678150755475678,,,0.7687006014085082,False
38,42,-0.010430414641104136,,,0.768694116988381,False
38,43,-0.007959798772126311,,,0.7686975789872534,False
38,44,-0.016240891930612622,,,0.7686700390593325,False
38,45,-0.08191034420863516,-0.1841020795227644,0.10219173531412923,0.7688476388211802,True
38,46,-0.018765984583261362,,,0.7687327009788211,False
38,47,-0.0031464779210496653,,,0.7686979925543614,False
38,48,-0.003477247688127816,,,0.7686951756161353,False
38,49,0.02419200702302711,,,0.768687081145443,False
38,50,0.013163911332164213,,,0.7687036186276608,False
38,51,-0.020181414777327294,,,0.7687255845033023,False
38,52,-0.002329527032353578,,,0.7686988743106484,False
38,53,0.005548525386033138,,,0.7687035770108448,False
38,54,0.013209529812487276,,,0.7686975321683357,False
38,55,0.0016112875320989858,,,0.7686955631727335,False
38,56,-0.004256103795955144,,,0.768694907707883,False
38,57,0.05846347519036541,0.1076357770441743,0.04917230185380889,0.7688287603930684,True
38,58,-0.01761042884310263,,,0.7687034469582952,False
38,59,-0.007862660292005965,,,0.7687054809801721,False
38,60,-0.004986027556492936,,,0.7686950481646366,False
38,61,-0.019075347922237355,,,0.7686693029619013,False
38,62,-0.012009802389306453,,,0.7687017120572823,False
38,63,-0.017171902712861856,0.0086488974997762,0.025820800212638058,0.768721201732378,True
38,64,-0.018077595615222083,,,0.7686862696175331,False
38,65,-0.01901889868022342,-0.2044075151023973,0.18538861642217389,0.7687067502930571,True
38,66,0.010101229445851873,,,0.7687012256607466,False
38,67,0.0011365274890109724,,,0.7686935629645192,False
38,68,0.034671652667542116,0.1030312886132304,0.06835963594568828,0.7687705280634219,True
38,69,-0.0006568056145417854,,,0.7686945071460298,False
38,70,0.04432876804119093,0.0168593903899129,0.02746937765127803,0.7688754752689144,True
38,71,-0.010554832272851205,,,0.7686885429361014,False
38,72,-0.002957459546195907,,,0.7686914899268773,False
38,73,-0.008355703479920349,,,0.7686922936516345,False
38,74,-0.014729806074100144,,,0.7687005467864373,False
38,75,-0.0023817964738925106,,,0.7686927150218953,False
38,76,-0.014321543260823421,,,0.7686872554158597,False
38,77,-0.0073786564665202165,,,0.7686926760061304,False
38,78,-0.0029687312085231064,,,0.7686947646500782,False
38,79,-0.014686816033295145,,,0.7687136950992102,False
38,80,-0.03094954479127705,,,0.7687455657770357,False
38,81,-0.01604480136782664,,,0.7687176278883128,False
38,82,-0.006682227551675324,,,0.7686948192721491,False
38,83,0.02301353303310908,,,0.7687168865887795,False
38,84,-0.03372673399296792,,,0.7687212667586528,False
38,85,-0.015401684125731757,,,0.7687155730580277,False
38,86,0.0012728673114309323,,,0.7686968610971793,False
38,87,-0.0217486323614523,,,0.7687045133892028,False
38,88,-0.01316242908044918,,,0.7686835827318566,False
38,89,0.005762549733637902,,,0.7687045393997125,False
38,90,0.0008262905758477639,,,0.7686953863012658,False
38,91,-0.01335606523827695,,,0.7687180258491147,False
38,92,0.005216392932766085,,,0.7686931598016153,False
38,93,0.0038160640560661874,,,0.7686947126290584,False
38,94,0.005366040318395722,,,0.7686945539649479,False
38,95,-6.496633111916124e-05,,,0.7686952666529201,False
38,96,-0.02004792778838657,,,0.768710534822253,False
38,97,-0.024470645822638967,,,0.768707278306409,False
38,98,0.022554576900502173,,,0.7687209650367376,False
38,99,0.036705327962893816,,,0.7687882152101789,False
39,40,-0.05420631891614959,-0.1417597817014769,0.08755346278532732,0.7687659033947553,True
39,41,-0.016751375621422045,,,0.7686918436698125,False
39,42,0.0035092501259519323,,,0.7686969391287091,False
39,43,0.009589742956680424,,,0.7687017380677924,False
39,44,0.015093116479765498,,,0.7687291713526226,False
39,45,0.01683486479137734,,,0.7687209676377884,False
39,46,-0.014298667520223044,,,0.7687139578053606,False
39,47,0.006392077390548087,,,0.7686977610608232,False
39,48,0.00877395639677979,,,0.7686893518629604,False
39,49,0.005915192106475571,,,0.7686992176493795,False
39,50,0.0054814656628258416,,,0.7686953602907558,False
39,51,0.01484000958079136,,,0.7687057306810676,False
39,52,0.010380083461414788,,,0.7687085944382116,False
39,53,0.015230326463925612,,,0.7687122020959398,False
39,54,0.031865900861761325,,,0.7687434953404447,False
39,55,-0.005070831937691093,,,0.76868995270574,False
39,56,0.0057680633542442315,,,0.7686978677039138,False
39,57,-0.004225019012865412,,,0.7686913234596137,False
